Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BHE81_RS04660,24.122840533399483,1.2228293504236778,0.5197979146895501,2.3525091499338044,0.01864723098877664,0.08991162004759846
BHE81_RS04665,29.61773512642061,-0.21409686440293377,0.4311870364531031,-0.4965289916043648,0.6195212379992451,0.8209045549996278
BHE81_RS04670,90.82924847029744,-0.5958031358579144,0.35323339831850514,-1.6867123513634685,0.09165867594044003,0.2776080070299472
BHE81_RS04675,11.889876577613187,1.0555084058255773,0.845328245992142,1.2486373321013922,0.2117977514541034,0.46808523487944587
BHE81_RS04680,50.95805379700465,0.5593094104140853,0.4026742573725827,1.3889872525339326,0.16483662638081653,0.4079984278794674
BHE81_RS04685,2.2651004632891394,0.3771953987678579,1.6871509449892215,0.22356944403114307,0.8230923419727747,
BHE81_RS04690,5.8582490580506175,-0.43457725904781225,0.9071946254444119,-0.47903420816114706,0.6319142929588892,0.8278521846179956
BHE81_RS04695,11.085849909979833,1.2459597674118132,0.7281351300526141,1.7111655735135067,0.08705055191576684,0.2686658950494662
BHE81_RS04700,36.87050864832617,-0.2536823973866012,0.44811887334180417,-0.566105139680435,0.5713223095973509,0.7872007917019017
BHE81_RS04705,31.154910718120345,-0.13928496021837863,0.4865881444606844,-0.2862481583326629,0.7746880611134022,0.9027572237535761
BHE81_RS04710,11.34187163456172,-0.47029264093080686,0.6703501948110743,-0.701562622896455,0.4829519680778849,0.7283392884927038
BHE81_RS04715,1.9805184848219726,0.04102303836561203,1.7118265232695187,0.023964483437994465,0.9808809386762817,
BHE81_RS04720,2.0435787578753017,0.5707802728459622,1.5724922999530713,0.36297810352584636,0.7166212412927324,
BHE81_RS04725,1.1970057699230712,-0.7739151628555435,2.209894891070887,-0.3502045124329483,0.7261852205102175,
BHE81_RS04735,4.251185707900727,-2.2736235421851214,1.2501515923608881,-1.8186782755613067,0.06896052797309792,0.22963257104853996
BHE81_RS04740,2.6657872374164375,-1.3159286713672527,1.545786793978894,-0.8513002417235169,0.3946025906806764,
BHE81_RS04745,0.305497442024161,0.9990249454650503,4.301573439907911,0.2322463999327738,0.8163466408764661,
BHE81_RS04750,1.245996583261652,1.892957015320376,2.3774203430711602,0.7962231083103494,0.4259023684603006,
BHE81_RS04755,0.801872979121629,2.481707378237842,3.162494347545202,0.7847310083460538,0.43261129817855126,
BHE81_RS04760,0.6915590202111218,-0.7501535455392286,3.2670017972057135,-0.22961528401387457,0.8183907292507631,
BHE81_RS04765,9.957290293178685,-0.24388466040730505,0.6735365444786849,-0.36209566118802206,0.717280545844962,0.8746761567801782
BHE81_RS04770,12.02301647218782,-0.6322638078759685,0.7543838336805422,-0.8381195084619381,0.4019635874123566,0.6711058073972032
BHE81_RS04775,12.685323722660184,1.6138520566874284,0.7217777631000184,2.23594039494369,0.02535567580643891,0.11289559820365583
BHE81_RS04780,3.8235313513372233,1.7588645606049271,1.2465155838855881,1.411024926878383,0.15823726418992323,0.39761942681196316
BHE81_RS04785,1.3371581722759232,0.9980418872183682,1.8171216417772922,0.5492433001030148,0.582838492703976,
BHE81_RS04790,2.3744657382308847,2.9515259493775283,1.7429087284694693,1.6934483723478755,0.09037015405728706,
BHE81_RS04795,1.7394640390175546,3.5589513652662164,2.320200203243417,1.5338983938933997,0.1250546511917135,
BHE81_RS04800,5.005830896620522,1.9512534910058537,1.250613773988303,1.5602366866495938,0.11870395900626479,0.32991568053190456
BHE81_RS04805,3.1339318847689057,2.4852749939207803,1.5038843669171689,1.652570535735654,0.0984182987401502,
BHE81_RS04810,2.996871118784986,4.3613233520863215,2.1367837981223046,2.041069085191879,0.041243960709405295,
BHE81_RS04815,4.719670617066735,2.148292802073604,1.1193217995619835,1.9192807670808165,0.05494881071243151,0.19646528169131233
BHE81_RS04820,2.1475728787267196,1.3223152307664863,1.6437233239019744,0.8044633859836525,0.42112940675251986,
BHE81_RS04825,10.900898676232496,0.8438700101673284,0.9687667268870005,0.8710765829860707,0.3837123391522388,0.6570139443519868
BHE81_RS04830,10.030619225462923,1.5766114618244085,0.7622404457626077,2.0683912413582792,0.038603248153297,0.15484821483124458
BHE81_RS04835,13.183337607620098,0.44921007756291587,0.7776443755618158,0.5776548917213993,0.5634971393018363,0.7810070330701414
BHE81_RS04840,26.09561073495529,0.15831113636796468,0.606420711774214,0.26105826086446066,0.7940475788097157,0.9101023458294459
BHE81_RS04845,12.709658558759026,-0.26181350246423146,0.8256588893270516,-0.31709644969440226,0.7511704187213887,0.8922710042963699
BHE81_RS04850,17.550387169518263,0.36785289577508823,0.8131401177978986,0.452385619309114,0.6509912050302685,0.8395960792020362
BHE81_RS04855,133.0539916405729,-0.5682255230708062,0.25972143988200425,-2.187826785994104,0.028682221954059034,0.1239859574018187
BHE81_RS04860,15.862150202473943,0.03585634790066415,0.6053410121192988,0.059233303514544776,0.9527662838327942,0.9818736658482846
BHE81_RS04865,13.446113335815056,0.21888695051719706,0.6441686549078323,0.3397975807259908,0.7340089699304382,0.8833530078894503
BHE81_RS28585,2.9717969435404186,-0.8043378127429667,1.3359419214347696,-0.6020754344463771,0.5471239257010166,
BHE81_RS04870,11.354150080971884,0.13816412323748725,0.6201318363124959,0.22279798447223054,0.8236927367436321,0.923507748158752
BHE81_RS04875,9.143003312878426,1.4335688652731313,0.7827107791095012,1.8315435324707279,0.06701945629455643,0.22494438035539663
BHE81_RS04880,3.942977214038885,1.4452951580652535,1.0768211570179809,1.3421868140738247,0.17953543077972456,0.4257785174028431
BHE81_RS04885,1.7212601968200805,0.170858981054691,1.4858271678961712,0.11499250030312444,0.9084510665013379,
BHE81_RS04890,27.73973517394919,1.5837653058822336,0.6195713367078198,2.556227527079925,0.010581390479308499,0.05912965090357954
BHE81_RS04895,1776.7089626882507,0.5586737676873894,0.2226347882687363,2.5093731848098675,0.01209456342477945,0.06541918344762115
BHE81_RS28065,1.1745514459353286,2.983376659367941,2.5230456074986485,1.1824505472676197,0.23702697674566198,
BHE81_RS04900,166.62203657993723,3.3616292911747614,0.5944844706764087,5.654696559777038,1.56121840670014e-08,5.311919724087009e-07
BHE81_RS04905,126.39914089368085,3.2892824912925587,0.4817600231191524,6.827636859522131,8.632476151479125e-12,4.792160116196109e-10
BHE81_RS04910,262.7913668050132,1.6651296901827235,0.39351148997610286,4.231463966360534,2.321751934566565e-05,0.00037104058378546734
BHE81_RS04915,233.4615334400081,1.9532122560985916,0.4946257924945873,3.9488685906325145,7.85214394885472e-05,0.0010483606113993059
BHE81_RS04920,115.47788331994269,2.340013968387532,0.44706255787158183,5.234198049436513,1.657027085258343e-07,4.481408508144199e-06
BHE81_RS04925,113.92385679297554,1.8925389370168193,0.35778436289475446,5.2896077450246946,1.225789565274619e-07,3.4708766281165217e-06
BHE81_RS04930,32.20620607310355,1.5073540719834855,0.6810055918372601,2.21342392786651,0.026868432515027622,0.11722638757073582
BHE81_RS04935,68.17162584327762,-0.3091885182536506,0.36027577622442736,-0.8581995755969093,0.3907822703446261,0.6621326901943685
BHE81_RS28070,1.8812701734360677,-2.4152198082292187,2.4967235236980865,-0.9673557305423444,0.3333662325338479,
BHE81_RS04940,7.213268092459196,1.923847577448371,0.9301221381003302,2.0683816658504797,0.03860414785316993,0.15484821483124458
BHE81_RS04945,19.475678581483667,1.0299887659151912,0.5526016909915016,1.8638900001683696,0.062337153302269015,0.21347439105703975
